number,timestamp,values0,values1,values2,values3,values4,values5,univ3_sqrtPriceX96,univ3_liquidity,univ3_feeGrowthGlobal0X128,univ3_feeGrowthGlobal1X128,univ3_observation0_tick_cumulatives,univ3_observation1_tick_cumulatives,_token_ids0,_token_ids1,_blocks_settle0,_blocks_settle1,_sizes_outstanding0,_sizes_outstanding1,_margins_outstanding0,_margins_outstanding1,_debts_outstanding0,_debts_outstanding1,_debts_without_funding_outstanding0,_debts_without_funding_outstanding1,_funding_rates_outstanding0,_funding_rates_outstanding1,_amounts0_locked0,_amounts0_locked1,_amounts1_locked0,_amounts1_locked1,_positions_liquidated_cumulative0,_positions_liquidated_cumulative1,_positions_settled_cumulative0,_positions_settled_cumulative1,_sizes_liquidated_cumulative0,_sizes_liquidated_cumulative1,_sizes_settled_cumulative0,_sizes_settled_cumulative1,_net_liquidity_liquidated_cumulative0,_net_liquidity_liquidated_cumulative1,_net_liquidity_settled_cumulative0,_net_liquidity_settled_cumulative1,_balances_pool0,_balances_pool1,_last_mrglv1_block_timestamp,_last_mrglv1_tick_cumulative
19025382,1721251471,98305486891377383,1558512198189344755000871599871456,32577928637531699,130883415385546827,6653558770111,2574632465852433019979,1571502474142171411136310967009280,9420063433455672258,2579948808280192627741579914944406,1247023786058397719168477913380742730836823,17026479506003,17035023150275,80,79,19070982,19056582,37011567171262420240,348760195814,18505783585631215616,174380097907,95736890192,147925986785461068931,95321359930,152529882396464600519,0.004359256543393197,-0.030183564942617758,323205096699,1655712460912,215179808454394956231,373287206146188369018,49,0,9,20,1728264398353111088262,0,313540444627767410394,4826013182198,19570779649993097,0,653626179018230,-4103480708680694,6976352355133,2522252875677129553718,1721251470,2469894842751
19027782,1721280276,98395036510331261,1571387662140585797631786217284620,32577928637531699,130972965004402618,6603556592908,2597678587394158283412,1571519461417401055303437429146898,10039947761059655490,2580402691321305703604713882729753,1247202106989670635098748408145635862881802,17032221818579,17040770167415,80,79,19070982,19056582,37011567171262420240,348760195814,18505783585631215616,174380097907,96159039449,147276574667993687876,95321359930,152529882396464600519,0.008787951825437235,-0.03444117077869502,323205096699,1655712460912,215179808454394956231,373287206146188369018,49,0,9,20,1728264398353111088262,0,313540444627767410394,4826013182198,19570779649993097,0,653626179018230,-4103480708680694,6939919944978,2540004718890701866850,1721280275,2475591021298
19030182,1721309081,98484262521013614,1572812618696331899897004573516218,32577928637531699,131062191014987238,6602068450988,2601805485836528238387,1576835178143758965407542211427109,9257410893244858426,2580768016187101046955657740949326,1247358169560508892118812330446027611639863,17037882455459,17046519102035,80,79,19070982,19056582,37011567171262420240,348760195814,18505783585631215616,174380097907,96578221372,146637344861908576544,95321359930,152529882396464600519,0.013185517316611772,-0.038632020440688475,323205096699,1655712460912,215179808454394956231,373287206146188369018,49,0,9,20,1728264398353111088262,0,313540444627767410394,4826013182198,19570779649993097,0,653626179018230,-4103480708680694,6939919944978,2543545687644015023902,1721309079,2481291725836
19032582,1721337887,98953914615686392,1578879810839861213806039393999581,32627154557256838,131581069028816805,6602735844263,2622182400619493137397,1573054323806348594480940487975362,9352015347175782476,2580985100879402997373001765015366,1247436003804828287034659806735588443125207,17043703946855,17052256289399,81,79,19080582,19056582,37981874234800144887,348760195814,18990937117400072192,174380097907,93970273421,145993590030888404872,93970273421,152529882396464600519,0.0,-0.04285253658418675,318701702757,1655712460912,220856446344083503904,373287206146188369018,50,0,9,20,1765275965524373508502,0,313540444627767410394,4826013182198,19999360619856941,0,653626179018230,-4103480708680694,6939919944978,2566123476737168751760,1721337886,2486993543165
19034982,1721366691,99043644648591031,1580311517083412619921139575561680,32627154557256838,131670799061623159,6601252571828,2626349944480862281156,1587505778512539957977796059694590,7929294568579982914,2581263680053711290286075613561401,1247577506106071797903721815452612348596307,17049460293179,17058013064279,81,79,19080582,19056582,37981874234800144887,348760195814,18990937117400072192,174380097907,94379913950,145359928809098764779,93970273421,152529882396464600519,0.004359256540254597,-0.04700687809310222,318701702757,1655712460912,220856446344083503904,373287206146188369018,50,0,9,20,1765275965524373508502,0,313540444627767410394,4826013182198,19999360619856941,0,653626179018230,-4103480708680694,6939919944978,2569701425951320665233,1721366690,2492696984077
19037382,1721395496,99133534108680078,1581745767100636229319444776705228,32627154557256838,131760688521613746,6599769356308,2630528144607735767011,1595324411325636994060861588884905,7797835788339544216,2582526818472067107006372856387006,1248108157766981919632521475545550919839430,17055135573695,17063745989699,81,79,19080582,19056582,37981874234800144887,348760195814,18990937117400072192,174380097907,94796079657,144721781981660446367,93970273421,152529882396464600519,0.008787951827066376,-0.05119062764703952,318701702757,1655712460912,220856446344083503904,373287206146188369018,50,0,9,20,1765275965524373508502,0,313540444627767410394,4826013182198,19999360619856941,0,653626179018230,-4103480708680694,6939919944978,2573288983872972586150,1721395494,2498400943629
19039782,1721424302,99223973580492264,1595176701773689370453058261008761,32627154557256838,131851127993326870,6548693059978,2654685414920084682626,1597456917605151429381586196327540,8025070799957974848,2582879781747491235866276947074892,1248256437825854337973854850203326408273532,17060881761659,17069490969683,81,79,19080582,19056582,37981874234800144887,348760195814,18990937117400072192,174380097907,95209320088,144086436692284962370,93970273421,152529882396464600519,0.013185517311936401,-0.05535601005862534,318701702757,1655712460912,220856446344083503904,373287206146188369018,50,0,9,20,1765275965524373508502,0,313540444627767410394,4826013182198,19999360619856941,0,653626179018230,-4103480708680694,6902603683695,2591915226260108704532,1721424300,2504105846769
19042182,1721453107,99314079802283530,1596625296709969356745533661589478,32627154557256838,131941234215019439,6547222800653,2658912002268225698041,1610380062555141106342191427431176,10235590961258365360,2583514583199329442489531907053335,1248541892413608208457669318289152404696061,17066617450775,17075212635119,81,79,19080582,19056582,37981874234800144887,348760195814,18990937117400072192,174380097907,95629143039,143461053156621295096,93970273421,152529882396464600519,0.017653131757614737,-0.05945608229259025,318701702757,1655712460912,220856446344083503904,373287206146188369018,50,0,9,20,1765275965524373508502,0,313540444627767410394,4826013182198,19999360619856941,0,653626179018230,-4103480708680694,6902603683695,2595545263984856107018,1721453105,2509815419801
19044582,1721481913,99404732091044434,1610266921157885676652014775890480,32627154557256838,132031886503681047,6496217256612,2683472298586653750414,1591094276204551685458905266338240,10402373297320240242,2584204809636177175563917747624972,1248781139125041858667246737692750892217499,17072351552267,17080957945079,81,79,19080582,19056582,37981874234800144887,348760195814,18990937117400072192,174380097907,96050817188,142831242611976013620,93970273421,152529882396464600519,0.022140446028914518,-0.06358517840641431,318701702757,1655712460912,220856446344083503904,373287206146188369018,50,0,9,20,1765275965524373508502,0,313540444627767410394,4826013182198,19999360619856941,0,653626179018230,-4103480708680694,6865314029673,2614487767677301340799,1721481911,2515525709763
19046982,1721510718,99495590056749282,1591297377249404848523609671579734,32627154557256838,132122744469286375,6578181061755,2653684877660966347772,1593215311913732127580608197383129,10511858075895001584,2584332171979998390866493246181789,1248837055103089405426506517814589724473307,17078123787179,17086684018799,81,79,19080582,19056582,37981874234800144887,348760195814,18990937117400072192,174380097907,96469527342,142204197008152080623,93970273421,152529882396464600519,0.026596218463715626,-0.06769614731278295,318701702757,1655712460912,220856446344083503904,373287206146188369018,50,0,9,20,1765275965524373508502,0,313540444627767410394,4826013182198,19999360619856941,0,653626179018230,-4103480708680694,6928141161082,2592512243667514896903,1721510717,2521240896460
19049382,1721539522,99586015599065031,1592743611481910366646330371274697,32627154557256838,132213170011503077,6576706033968,2657914499174202480378,1597282149757699921167731825762595,10706367756704716140,2584473252597683042276863558394442,1248902988505761021150703359615577414537233,17083856580239,17092418661395,81,79,19080582,19056582,37981874234800144887,348760195814,18990937117400072192,174380097907,96894907143,141586983024985178745,93970273421,152529882396464600519,0.03112296703551376,-0.07174265920585976,318701702757,1655712460912,220856446344083503904,373287206146188369018,50,0,9,20,1765275965524373508502,0,313540444627767410394,4826013182198,19999360619856941,0,653626179018230,-4103480708680694,6928141161082,2596146287724888981522,1721539521,2526948860041
19051782,1721568326,99676542731265690,1594191470507206400871992587716669,32627154557256838,132303697143604578,6575232029811,2662152179345686932209,1595524889188181341371507618253777,10903821413069814058,2584615545744110667820962618027001,1248956987316978608928455100797251326267983,17089600011311,17098163257379,81,79,19080582,19056582,37981874234800144887,348760195814,18990937117400072192,174380097907,97322162645,140965399864039782794,93970273421,152529882396464600519,0.03566967618560679,-0.07581781583208558,318701702757,1655712460912,220856446344083503904,373287206146188369018,50,0,9,20,1765275965524373508502,0,313540444627767410394,4826013182198,19999360619856941,0,653626179018230,-4103480708680694,6928141161082,2599787721330397726544,1721568325,2532657342136
19054182,1721597130,99767143079494311,1595640500523831820618871036045400,32627154557256838,132394297491733960,6573759511740,2666396599544727374459,1593354488914564592464531167888732,10971446789906335534,2584766983400721212300886030986611,1249013681484700191407762236638479355427131,17095335208679,17103897429179,81,79,19080582,19056582,37981874234800144887,348760195814,18990937117400072192,174380097907,97746414920,140346545524753809376,93970273421,152529882396464600519,0.04018442600547045,-0.07987508205141824,318701702757,1655712460912,220856446344083503904,373287206146188369018,50,0,9,20,1765275965524373508502,0,313540444627767410394,4826013182198,19999360619856941,0,653626179018230,-4103480708680694,6928141161082,2603435412734501405945,1721597129,2538366342684
19056582,1721625934,99857815098835060,1597090676822947638017573254290452,32627154557256838,132484969510975392,6572288503989,2670647695345152686593,1594400263290007216602232235012270,10952834237799568281,2584904208798382916741266187615986,1249071360052529430096398165373646054057906,17101069596611,17109631328039,81,79,19080582,19056582,37981874234800144887,348760195814,18990937117400072192,174380097907,98177425122,139737394373033003439,93970273421,152529882396464600519,0.04477109140835811,-0.08386873327667432,318701702757,1655712460912,220856446344083503904,373287206146188369018,50,0,9,20,1765275965524373508502,0,313540444627767410394,4826013182198,19999360619856941,0,653626179018230,-4103480708680694,6928141161082,2607089307686439645329,1721625933,2544075861681
19058982,1721654741,99268885374170800,1595458605927730024850785120131932,33028075262812377,132296960492072605,6569675356706,2664132518751221180165,1605054765408725847911628896657575,10038731898546651151,2585119041319457688527193855326237,1249181568874037970429171929120251451451144,17107043774207,17115606300059,81,82,19080582,19106982,37981874234800144887,353014232548,18990937117400072192,176507116274,98605405706,155718612592736500586,93970273421,155718612592736500586,0.049325516636883115,0.0,318701702757,1675768450037,220856446344083503904,381036674115761606053,50,0,9,21,1765275965524373508502,0,313540444627767410394,5174773378012,19999360619856941,0,653626179018230,-4389513186917924,6924019157663,2600922158178149224245,1721654740,2549786524331
19061382,1721683547,99359429810268514,1604978573548109545313902301496131,33028075262812377,132387504928071142,6535176810561,2681863393926294067848,1613112933533166507713425362320864,9929701308587881310,2585667997953455515740707835470731,1249425230587626095842348566624091753444558,17112666048107,17121403135295,81,82,19080582,19106982,37981874234800144887,353014232548,18990937117400072192,176507116274,99040203605,155042741506272879363,93970273421,155718612592736500586,0.05395248943552611,-0.004340335912388804,318701702757,1675768450037,220856446344083503904,381036674115761606053,50,0,9,21,1765275965524373508502,0,313540444627767410394,5174773378012,19999360619856941,0,653626179018230,-4389513186917924,6899249059005,2614684416695350212731,1721683545,2555496184119
19063782,1721712354,99798538912453158,1611013526228392726509200183274040,33111110940416247,132909649707287729,6536374248436,2702564803344615909090,1627647760641202417861661164918693,10286444607260252646,2586488683839108998870631050301751,1249802456579472964835804109600749067526364,17118507945275,17127220114943,83,82,19111782,19106982,39155007704131777674,353014232548,19577503852065894400,176507116274,93044057506,154362086016000141953,93044057506,155718612592736500586,0.0,-0.008711396500071578,315480315338,1675768450037,227639958796763896939,381036674115761606053,51,0,9,21,1803257839759173653389,0,313540444627767410394,5174773378012,20430148374944243,0,653626179018230,-4389513186917924,6899249059005,2637965095292948378246,1721712352,2561209668838
19066182,1721741161,100306937913707829,1633288535330353541399895373546627,33145003954765282,133451941722297439,6473535996797,2751111719817559774962,1642966511598835172037460548911104,9613012822483268833,2587348391631721475417467668379883,1250204157023516189181992407829678726265284,17124302937971,17133030424487,84,82,19114182,19106982,39852507934972041922,353014232548,19926253967486021632,176507116274,92137774056,153692102710553639460,92137774056,155718612592736500586,0.0,-0.013013922025384095,312459194538,1675768450037,231720342274371837224,381036674115761606053,52,0,9,21,1842412847463305431063,0,313540444627767410394,5174773378012,20880138069321679,0,653626179018230,-4389513186917924,6853953575150,2680584497294559680015,1721741160,2566925513073
19068582,1721769968,100825932259029732,1649288136026883344399002997639691,33179603320086699,134005535432334384,6437330207576,2789585580893506861332,1673900163386253960380911121797888,7042318551894371447,2588149635142192950748573448513214,1250622751792285395261789649709413339889731,17130122008043,17138839322099,85,82,19116582,19106982,40403843914826363709,353014232548,20201921957413187584,176507116274,91610609145,153017376680136618443,91610609145,155718612592736500586,0.0,-0.017346904571161614,310723488106,1675768450037,234951924126910260568,381036674115761606053,53,0,9,21,1882265355398277472985,0,313540444627767410394,5174773378012,21341171799025021,0,653626179018230,-4389513186917924,6829947227920,2714876274057870858895,1721769967,2572649080665
19070982,1721798775,101330112139783015,1678913463149387375081724072708373,33213215061710710,134543327054122611,6349118531135,2851089764039507401427,1686212073544352164918501165724412,9379417522786441839,2589610589910318466614653166706890,1251310517383640303481284323594657937050402,17135923383347,17144624794715,86,82,19118982,19106982,41288767677984371668,353014232548,20644383838992187392,176507116274,90344018754,152345612774696049124,90344018754,155718612592736500586,0.0,-0.021660864824567416,306476831685,1675768450037,240123258498116453079,381036674115761606053,54,0,9,21,1922669199313103836694,0,313540444627767410394,5174773378012,21785377119147108,0,653626179018230,-4389513186917924,6764027528723,2768432873132909527983,1721798774,2578378266202
19073382,1721827581,101863457576376292,1687649558646003839463973483699870,33248771159294733,135112228587676769,6342959976120,2878043434398939880989,1680608375791724629183935463996594,14830014661386467845,2590242612111589413970547943122440,1251584394540798695010604112678086041655685,17141727952223,17150436331895,87,82,19121382,19106982,41672877570582144233,353014232548,20836438785291075584,176507116274,90244632901,151684381640475149938,90244632901,155718612592736500586,0.0,-0.02590718530746483,306191302872,1675768450037,242384001575925652876,381036674115761606053,55,0,9,21,1963957966991088208362,0,313540444627767410394,5174773378012,22260928684230992,0,653626179018230,-4389513186917924,6764027528723,2793227645403773379960,1721827580,2584117507222
19075782,1721856388,102409939960231148,1688555267802264311345249908103658,33285203046708332,135695142858306733,6366908466530,2892011388593317587992,1675448776427753588062481916206166,7793100350698400488,2590581676935238964179255925593196,1251725503726965603166944401626507786104446,17147538853427,17156234220191,88,82,19123782,19106982,41868785401886885022,353014232548,20934392700943450112,176507116274,90573400719,151018469736769309975,90573400719,155718612592736500586,0.0,-0.030183564942617758,307359315105,1675768450037,243550848030260611934,381036674115761606053,56,0,9,21,2005630844561670352595,0,313540444627767410394,5174773378012,22749783922435045,0,653626179018230,-4389513186917924,6788271855539,2807205900604989266323,1721856387,2589859943146
19078182,1721885194,102503683274713460,1675644441641200234984702225331036,33285203046708332,135788886172686364,6420397832599,2871881476627027045895,1677426825407742951390187372033406,7873395641487277255,2590989982612538388082734193371262,1251912331462250913554176801544605628262905,17153332108367,17162006922659,88,82,19123782,19106982,41868785401886885022,353014232548,20934392700943450112,176507116274,90968233409,150355481263008605573,90573400719,155718612592736500586,0.00435925654624536,-0.03444117077869502,307359315105,1675768450037,243550848030260611934,381036674115761606053,56,0,9,21,2005630844561670352595,0,313540444627767410394,5174773378012,22749783922435045,0,653626179018230,-4389513186917924,6829727840387,2792500063297094402843,1721885192,2595602296938
19080582,1721913999,102597168116298597,1677172653605642747243504818728169,33285203046708332,135882371014169103,6418963814124,2876479644861502257064,1683947234588832313407794851893494,16863068756088173538,2591495408339870949250066582407330,1252154314392543492352230527864605743982569,17159121499571,17167822403447,88,82,19123782,19106982,41868785401886885022,353014232548,20934392700943450112,176507116274,91369355401,149702887968058260114,90573400719,155718612592736500586,0.008787951823399087,-0.038632020440688475,307359315105,1675768450037,243550848030260611934,381036674115761606053,56,0,9,21,2005630844561670352595,0,313540444627767410394,5174773378012,22749783922435045,0,653626179018230,-4389513186917924,6829727840387,2796456201683576158941,1721913997,2601340214949
19082982,1721942805,103138081707952499,1686748096202654890854223643594524,33333745468247539,136471827026716555,6410211527514,2905451636356804696637,1680817686101078095697107272514343,17472429425112436337,2591760245504931552447641800742452,1252267045766557238611053998865986577239468,17164905530255,17173611912431,89,82,19130982,19106982,42054981332758906088,353014232548,21027490666379456512,176507116274,91173570585,149045675049767462475,91173570585,155718612592736500586,0.0,-0.04285253658418675,309465587447,1675768450037,244670146282238896889,381036674115761606053,57,0,9,21,2047499629963557237617,0,313540444627767410394,5174773378012,23244632328223474,0,653626179018230,-4389513186917924,6829727840387,2821491216326236187772,1721942804,2607079050473
19085382,1721971612,103679668022956565,1680910777780364126466382706007389,33369821203715245,137049489076555589,6459699905900,2907652480727403413221,1683558635350511469585834537336317,12513926878198067508,2592444227624099900616636771794612,1252583938736353410694520533589765988673524,17170711502087,17179378709435,90,82,19133382,19106982,42445745381463811531,353014232548,21222872690731909120,176507116274,91075023685,148391347371874034234,91075023685,155718612592736500586,0.0,-0.04705452417577116,309182146780,1675768450037,246970381399275924638,381036674115761606053,58,0,9,21,2089554611296316143705,0,313540444627767410394,5174773378012,23726792383538367,0,653626179018230,-4389513186917924,6871795095810,2827682851165432121406,1721971611,2612821169979
19087782,1722000418,103774303313612280,1682445056227188888320108574195116,33369821203715245,137144124367107646,6458265565949,2912316109697795263385,1676450048902740296281531295611487,10444779138066175537,2592778063576606688031990234298167,1252719219135464339408900322936302766717758,17176495728911,17185161050459,90,82,19133382,19106982,42445745381463811531,353014232548,21222872690731909120,176507116274,91472043078,147747279077788120210,91075023685,155718612592736500586,0.004359256544068213,-0.05119062764703952,309182146780,1675768450037,246970381399275924638,381036674115761606053,58,0,9,21,2089554611296316143705,0,313540444627767410394,5174773378012,23726792383538367,0,653626179018230,-4389513186917924,6871795095810,2831700262990079807750,1722000415,2618560703615
19090182,1722029222,103868999142163860,1683980316147079334494786373596427,33369821203715245,137238820195555501,6456832924625,2916986390779350083713,1682896524249602103880070385021931,12282226724744473984,2593015131473945716014909914838655,1252840158620738598440081831527851964497856,17182341665783,17190950588387,90,82,19133382,19106982,42445745381463811531,353014232548,21222872690731909120,176507116274,91875386606,147098651507737792708,91075023685,155718612592736500586,0.008787951829342333,-0.05535601005862534,309182146780,1675768450037,246970381399275924638,381036674115761606053,58,0,9,21,2089554611296316143705,0,313540444627767410394,5174773378012,23726792383538367,0,653626179018230,-4389513186917924,6871795095810,2835723913542831834392,1722029221,2624301154222
19092582,1722058027,103963817478976446,1685517562237066761686714483461491,33369821203715245,137333638532264229,6455401044809,2921666390917154828949,1662755170308878815458756627492600,11592530324710032671,2593570960828967882980457901470931,1253043581613340041110755290774857591665422,17188054162031,17196725729651,90,82,19133382,19106982,42445745381463811531,353014232548,21222872690731909120,176507116274,92275894987,146460193947934785755,91075023685,155718612592736500586,0.013185517317606532,-0.05945608229259025,309182146780,1675768450037,246970381399275924638,381036674115761606053,58,0,9,21,2089554611296316143705,0,313540444627767410394,5174773378012,23726792383538367,0,653626179018230,-4389513186917924,6871795095810,2839756446604095305262,1722058025,2630041724824
19094982,1722086834,104059385708961132,1662980137924128310001352935908584,33369821203715245,137429206762144235,6547440513119,2884606104236825783114,1662266837907917528181225909192056,11600343051414329163,2593822587808473225899211990632518,1253153728448976965662558586874896221736516,17193835171055,17202523351367,90,82,19133382,19106982,42445745381463811531,353014232548,21222872690731909120,176507116274,92682783078,145817216829828044574,91075023685,155718612592736500586,0.017653131758282425,-0.06358517840641431,309182146780,1675768450037,246970381399275924638,381036674115761606053,58,0,9,21,2089554611296316143705,0,313540444627767410394,5174773378012,23726792383538367,0,653626179018230,-4389513186917924,6942576809070,2812188615543489430008,1722086831,2635783212373
19097382,1722115638,104154421130550287,1664498905476187775855439417950391,33369821203715245,137524242183629293,6545989891329,2889237151623705472375,1664628687444859828165836507013754,53682659657151669696,2593937382121877632481972583233750,1253209523679119687657894903193583754244082,17199695388047,17208294608015,90,82,19133382,19106982,42445745381463811531,353014232548,21222872690731909120,176507116274,93091465331,145177062455316438991,91075023685,155718612592736500586,0.022140446023645843,-0.06769614731278295,309182146780,1675768450037,246970381399275924638,381036674115761606053,58,0,9,21,2089554611296316143705,0,313540444627767410394,5174773378012,23726792383538367,0,653626179018230,-4389513186917924,6942576809070,2816179978761861744984,1722115637,2641516951356
19099782,1722144442,104249553006102603,1666019214465608878907306883481307,33369821203715245,137619374059077407,6544540446108,2893876548302804594361,1663089857004013473386682736885151,11280930836392962158,2594048500869895777777653636839345,1253255219393032933165485875142002126119105,17205473150819,17214072843995,90,82,19133382,19106982,42445745381463811531,353014232548,21222872690731909120,176507116274,93497274911,144546945237486509704,91075023685,155718612592736500586,0.026596218458068144,-0.07174265920585976,309182146780,1675768450037,246970381399275924638,381036674115761606053,58,0,9,21,2089554611296316143705,0,313540444627767410394,5174773378012,23726792383538367,0,653626179018230,-4389513186917924,6942576809070,2820179042040074411244,1722144441,2647250839545
19102182,1722173246,104344762068530580,1667540756983752625653474059672136,33369821203715245,137714583121401098,6543092471012,2898523364651017795325,1659753788747542219117970391802736,10744068379814480143,2594243155907963601461893288894761,1253333729145479599579567643041927538658205,17211302033747,17219900713079,90,82,19133382,19106982,42445745381463811531,353014232548,21222872690731909120,176507116274,93909548645,143912367501552529998,91075023685,155718612592736500586,0.031122967036536053,-0.07581781583208558,309182146780,1675768450037,246970381399275924638,381036674115761606053,58,0,9,21,2089554611296316143705,0,313540444627767410394,5174773378012,23726792383538367,0,653626179018230,-4389513186917924,6942576809070,2824185005441939388071,1722173245,2652985246185
19104582,1722202051,104440332095075513,1659847503873215610760551108315767,33369821203715245,137810153147841349,6577980919472,2887153146706471992947,1654165578007856079888358687954390,10519056933934242738,2594467038154967289076713669223393,1253419461893582611328140311626267903494108,17217082341467,17225678562887,90,82,19133382,19106982,42445745381463811531,353014232548,21222872690731909120,176507116274,94323640288,143280575634958656299,91075023685,155718612592736500586,0.035669676180771104,-0.07987508205141824,309182146780,1675768450037,246970381399275924638,381036674115761606053,58,0,9,21,2089554611296316143705,0,313540444627767410394,5174773378012,23726792383538367,0,653626179018230,-4389513186917924,6970116755219,2816055080742117428643,1722202050,2658720370384
19106982,1722230855,104535723000831669,1661363530810657974048999677536225,33369821203715245,137905544053493019,6576527444632,2891790422955049916573,1666405339296877675901605458283452,10651277572048813017,2594665198153558231396659850895885,1253533023699982517904520087938573842945029,17222868453251,17231465496887,90,82,19133382,19106982,42445745381463811531,353014232548,21222872690731909120,176507116274,94734821235,142658689806982498043,91075023685,155718612592736500586,0.04018442600309502,-0.08386873327667432,309182146780,1675768450037,246970381399275924638,381036674115761606053,58,0,9,21,2089554611296316143705,0,313540444627767410394,5174773378012,23726792383538367,0,653626179018230,-4389513186917924,6970116755219,2820053827131683280275,1722230854,2664452645545
19109382,1722259662,103311290094804019,1667401166311096401562539266328652,34381608902132861,137692898846115904,6542609893319,2897824370058234446004,1663093047097647124017248156795151,10723092125326855972,2594899349098822653252164209547093,1253629642673616085751773612507353460379371,17228644525439,17237244749639,90,91,19133382,19157382,42445745381463811531,355655721980,21222872690731909120,177827860990,95152551896,167436424827554759270,91075023685,167436424827554759270,0.0447710914147319,0.0,309182146780,1688278442451,246970381399275924638,409697520623417179161,58,0,9,22,2089554611296316143705,0,313540444627767410394,5527787610560,23726792383538367,0,653626179018230,-4704700633484187,6906395431494,2830912010816350966439,1722259661,2670186037774
19111782,1722288466,103405676777392545,1668924528031658817291061870840286,34381608902132861,137787285528601044,6541118706628,2902460099692230520199,1661296294170423102623960007062532,10704183864320814527,2595181664054829346079280585386130,1253750634169489917363699767233864247976996,17234408978399,17243008656611,90,91,19133382,19157382,42445745381463811531,355655721980,21222872690731909120,177827860990,95567346281,166709694499833726883,91075023685,167436424827554759270,0.04932551663711382,-0.004340335912388804,309182146780,1688278442451,246970381399275924638,409697520623417179161,58,0,9,22,2089554611296316143705,0,313540444627767410394,5527787610560,23726792383538367,0,653626179018230,-4704700633484187,6906395431494,2834886667104349581735,1722288465,2675920905355
19114182,1722317271,103500427973874893,1661387980255286981642255573837259,34381608902132861,137882036724979607,6575309646676,2891340039178065291828,1651756708078010632406854271430075,10889940086016961262,2595864741830864459782541766635778,1254031119990565744902907242737654043452028,17240120628311,17248786356143,90,91,19133382,19157382,42445745381463811531,355655721980,21222872690731909120,177827860990,95988747939,165977819742327509549,91075023685,167436424827554759270,0.05395248944425246,-0.008711396500071578,309182146780,1688278442451,246970381399275924638,409697520623417179161,58,0,9,22,2089554611296316143705,0,313540444627767410394,5527787610560,23726792383538367,0,653626179018230,-4704700633484187,6933182302286,2827037143592829127778,1722317270,2681656519341
19116582,1722346077,103595352827691949,1651866560680393471417805554137538,34381608902132861,137976961578692688,6617762835926,2876748895130452713401,1646465087215072687856773613309973,11185104936255371697,2596175668930849126627133755052699,1254154362220623314603557800601760596942862,17245899720491,17254587821891,90,91,19133382,19157382,42445745381463811531,355655721980,21222872690731909120,177827860990,96412007756,165257420250639881997,91075023685,167436424827554759270,0.05859986476049639,-0.013013922025384095,309182146780,1688278442451,246970381399275924638,409697520623417179161,58,0,9,22,2089554611296316143705,0,313540444627767410394,5527787610560,23726792383538367,0,653626179018230,-4704700633484187,6966184846424,2816577885384320149640,1722346075,2687389512125
19118982,1722374884,104139284922011734,1646630805993086820936447078706713,34479695853328320,138618980623504701,6669696136151,2880974094898722956371,1647209422641729204021539255597493,10993227013735704069,2596405555594853726859080078386256,1254255331978420233919704328730796847345093,17251753018103,17260344051911,92,91,19166982,19157382,42168948210443997093,355655721980,21084474105222004736,177827860990,93961795933,164531921144334695023,93961795933,167436424827554759270,0.0,-0.017346904571161614,318618992360,1688278442451,245176082070015607979,409697520623417179161,59,0,9,22,2132000356677779955236,0,313540444627767410394,5527787610560,24272569157173442,0,653626179018230,-4704700633484187,7017592096927,2819242297168812358751,1722374883,2693119789787
19121382,1722403689,104234526858769571,1648136753601670325079419922184272,34479695853328320,138714222560158215,6668180261146,2885590189063361230974,1627316030924298461342502380333946,10996030229547951876,2597070929964405001453338869384587,1254496755607276712619743698380229925279348,17257465930535,17266108980455,92,91,19166982,19157382,42168948210443997093,355655721980,21084474105222004736,177827860990,94371399507,163809607062656246931,93961795933,167436424827554759270,0.004359256546054846,-0.021660864824567416,318618992360,1688278442451,245176082070015607979,409697520623417179161,59,0,9,22,2132000356677779955236,0,313540444627767410394,5527787610560,24272569157173442,0,653626179018230,-4704700633484187,7017592096927,2823203010551332192718,1722403687,2698847456586
19123782,1722432495,104330482328836564,1627533974303848464531961261221335,34479695853328320,138810178030120104,6757263146109,2851489590996276277969,1637532580819271979444065362172283,10716583351599229516,2597464332634120123200268398962926,1254685833458754486650109875330810793979917,17263219756463,17271868778915,92,91,19166982,19157382,42168948210443997093,355655721980,21084474105222004736,177827860990,94787527669,163098618342327893427,93961795933,167436424827554759270,0.008787951824471119,-0.02590718530746483,318618992360,1688278442451,245176082070015607979,409697520623417179161,59,0,9,22,2132000356677779955236,0,313540444627767410394,5527787610560,24272569157173442,0,653626179018230,-4704700633484187,7085693048168,2798068637856884715817,1722432493,2704576039446
19126182,1722461300,104426266478240189,1637454262899392244329062567121157,34479695853328320,138905962179418813,6720959720892,2870849868212964265131,1656078559825741132420125718777584,10748502140232207007,2597703447694657101264334761605562,1254828876884185020146269918351084249951804,17268985375367,17277663147923,92,91,19166982,19157382,42168948210443997093,355655721980,21084474105222004736,177827860990,95200730820,162382596625012531347,93961795933,167436424827554759270,0.013185517312626072,-0.030183564942617758,318618992360,1688278442451,245176082070015607979,409697520623417179161,59,0,9,22,2132000356677779955236,0,313540444627767410394,5527787610560,24272569157173442,0,653626179018230,-4704700633484187,7059558384736,2813111655641866644070,1722461299,2710297363576
