number,values0,values1,values2,values3,values4,values5,univ3_sqrtPriceX96,univ3_liquidity,univ3_feeGrowthGlobal0X128,univ3_feeGrowthGlobal1X128,univ3_observation0_tick_cumulatives,univ3_observation1_tick_cumulatives,_token_ids0,_token_ids1,_positions_liquidated_cumulative0,_positions_liquidated_cumulative1,_positions_settled_cumulative0,_positions_settled_cumulative1,_sizes_liquidated_cumulative0,_sizes_liquidated_cumulative1,_sizes_settled_cumulative0,_sizes_settled_cumulative1,_net_liquidity_liquidated_cumulative0,_net_liquidity_liquidated_cumulative1,_net_liquidity_settled_cumulative0,_net_liquidity_settled_cumulative1
18694182,89374795583382447,1733135561177915503465109829785209,29498209288769081,118873004741944795,5434133341452,2600376245571047521938,1731682808904774211041673278016100,22260241927047206243,2503006482308671025251666245099780,1214445192710844288470786641545144352202353,16227972128183,16236606357815,36,34,12,0,9,13,1616334594509312734945,0,1280726349898722123878,775436986403,14028492746054636,0,104617851353359,57837453533777
18696582,89449073452663072,1734575940602768828016350679281750,29498209288769081,118947282611144060,5433013577987,2604163571005725497666,1731438937203160859953142238224702,22320973464992084069,2503089031487828655384820976586696,1214484132022916168653244383159901330609441,16233766704395,16242400783007,36,34,12,0,9,13,1616334594509312734945,0,1280726349898722123878,775436986403,14028492746054636,0,104617851353359,57837453533777
18698982,89523532057583709,1731459453557975142876727322307139,29498209288769081,119021741215983139,5446199641818,2601111933780387182759,1727046023729974172851478644390347,22290016523072535461,2503186749133368699619710136248101,1214521188268021327171178463179490987971767,16239554089259,16248186651275,36,34,12,0,9,13,1616334594509312734945,0,1280726349898722123878,775436986403,14028492746054636,0,104617851353359,57837453533777
18701382,89598093053231059,1727072280864442935469095264212283,29498209288769081,119096302211548819,5463454709458,2596146569295839811281,1705598389809360679629079899870192,17096321583772656604,2503808673583734841150311667162486,1214764561224315593969898805379399011484806,16245340587131,16253969616935,36,34,12,0,9,13,1616334594509312734945,0,1280726349898722123878,775436986403,14028492746054636,0,104617851353359,57837453533777
18703782,89673135978871534,1705727592984430571489305772476806,29498209288769081,119171345137107097,5535307477231,2565676714474311265255,1704307526619834058829596802457487,17065501488829654761,2504034074613047279254723076596367,1214865936178585852060188300024682118673290,16251140619995,16259761341503,36,34,12,0,9,13,1616334594509312734945,0,1280726349898722123878,775436986403,14028492746054636,0,104617851353359,57837453533777
18706182,89581010506236794,1704521153289830649707840324455406,29671741588065116,119252751963679223,5543009187428,2565613436680673361518,1703085334534235111302772315108741,24298504736549392640,2504153968392913003476233295977998,1214918772415879607201884395126360094429311,16256945695439,16265565339383,36,37,12,0,9,14,1616334594509312734945,0,1280726349898722123878,850825894755,14028492746054636,0,104617851353359,62706253313808
18708582,89655650704558679,1705941385057773738600976243406675,29671741588065116,119327392161919351,5541860993241,2569358296343003503686,1699346795357313723080166150826909,18438769739328620826,2504342432089227055109969244785861,1214997926999435933033565079980344617643629,16262751950867,16271371749191,36,37,12,0,9,14,1616334594509312734945,0,1280726349898722123878,850825894755,14028492746054636,0,104617851353359,62706253313808
18710982,89730555680052839,1699389403464199219993284832510905,29671741588065116,119402297137331465,5566719777638,2561096863352503350653,1674807551340953468326641418324892,5199089112055042018,2505238988507490532005477713020053,1215350184446694749021446415469640562281705,16268465137847,16277155040063,36,37,12,0,9,14,1616334594509312734945,0,1280726349898722123878,850825894755,14028492746054636,0,104617851353359,62706253313808
18713382,89806001976014143,1675254950432612961589255061205360,29671741588065116,119477743433210129,5650484465734,2526319869111777064698,1671199582934467372507929741105336,8320004570384758615,2506522366193309424063507607715419,1215913980316595173498240068099682337064605,16274273626583,16282937956667,36,37,12,0,9,14,1616334594509312734945,0,1280726349898722123878,850825894755,14028492746054636,0,104617851353359,62706253313808
18715782,89881327502665891,1671260416820355021726108427616234,29671741588065116,119553068959779370,5667560771076,2521884965158702237266,1678230453859594705364757915854220,9347227131904458008,2507115281042153056811421027385901,1216195901506818619892011353661558260791181,16280051127407,16288714546691,36,37,12,0,9,14,1616334594509312734945,0,1280726349898722123878,850825894755,14028492746054636,0,104617851353359,62706253313808
18718182,89956885572652932,1678179965259009895323912820990748,29671741588065116,119628627029683649,5647759179512,2533926810640253972068,1677007349808403349095269484702841,9149059195659920151,2507573386567566322806289268132314,1216398024481278033280979080266424734720429,16285833563519,16294501833779,36,37,12,0,9,14,1616334594509312734945,0,1280726349898722123878,850825894755,14028492746054636,0,104617851353359,62706253313808
18720582,90032367250874367,1679588104717473406622361629988006,29671741588065116,119704108707822406,5646584749969,2537653161339793765062,1689064980107366443034473812808184,10770086398930546207,2507950691520529788147066746544237,1216595020202984758054223382383616446495356,16291601943683,16300297068911,36,37,12,0,9,14,1616334594509312734945,0,1280726349898722123878,850825894755,14028492746054636,0,104617851353359,62706253313808
18722982,90108254258627547,1689001747318172988703155756579256,29671741588065116,119779995715492463,5618673267551,2553493803681312772301,1661159325517468446870827194403030,7578990172306508008,2509109725681156243156427675831968,1217047373993783813365043693458146487744110,16297393245959,16306065236195,36,37,12,0,9,14,1616334594509312734945,0,1280726349898722123878,850825894755,14028492746054636,0,104617851353359,62706253313808
18725382,90184667793614026,1661511731727391837537768605886486,29671741588065116,119856409250395243,5715278977051,2513535891437558732823,1664662909006375626447767685661448,17132156285135819402,2509816860000240539837481424653941,1217364098619517933912796159406680153526006,16303182667403,16311860180951,36,37,12,0,9,14,1616334594509312734945,0,1280726349898722123878,850825894755,14028492746054636,0,104617851353359,62706253313808
18727782,90260695816423641,1662912429372886273611473397266321,29671741588065116,119932437273121581,5714087202168,2517250612628444989455,1666338707224947565391764477742377,17941527754050014379,2510285118214284046648080679734545,1217574497795324299698256938446332851396422,16308954033479,16317621579023,36,37,12,0,9,14,1616334594509312734945,0,1280726349898722123878,850825894755,14028492746054636,0,104617851353359,62706253313808
18730182,90336854066507038,1664315526252623883217609969017060,29671741588065116,120008595523121559,5712895397078,2520974391864033326020,1669728646763548835092185079671397,18341258054296298367,2510723548762857624342968365154460,1217775866072011359166564191352181401840953,16314742997567,16323443376899,36,37,12,0,9,14,1616334594509312734945,0,1280726349898722123878,850825894755,14028492746054636,0,104617851353359,62706253313808
18732582,90144865920344902,1669343611949020500082362031156889,29974494053633701,120119359842406683,5700945026885,2530924353928129264247,1664451760687015715000531049015481,19055619182088993731,2510984746646923307422033202438787,1217880921889662558533369898715726853231830,16320614837699,16329216924167,38,37,12,0,10,14,1616334594509312734945,0,1432936499430960861386,850825894755,14028492746054636,0,133390834048979,62706253313808
18734982,90221132880572550,1664484465709362257897068299841620,29974494053633701,120195626802550793,5721218100859,2525159581014212336412,1670664585483673261060014058494705,21049123040760259724,2511263251701092302530400748688715,1218018374913790782917666800277341400846776,16326402360467,16335004772843,38,37,12,0,10,14,1616334594509312734945,0,1432936499430960861386,850825894755,14028492746054636,0,133390834048979,62706253313808
18737382,90297538143657591,1670646518416927046191369605137773,29974494053633701,120272032065552144,5703739239489,2536119042229051342618,1629620182609685735951634167259089,5219631248361883690,2512425407552781876831353204206776,1218428335638158656168228511376306296350131,16332112934291,16340796173423,38,37,12,0,10,14,1616334594509312734945,0,1432936499430960861386,850825894755,14028492746054636,0,133390834048979,62706253313808
18739782,91511326138876257,1630572994409543533922635749882479,30290245095564562,121801571101026300,5918235309164,2506764592429239286167,1625457447580558832928433904846037,15636802541780792559,2512915546905748444444110547708141,1218626305260973030406121347287580665026365,16337891938055,16346585635847,39,37,13,0,10,14,1755241929532544520123,0,1432936499430960861386,850825894755,15476829823919040,0,133390834048979,62706253313808
18742182,92978465720994835,1625668286575357198859838415111976,30628716100409177,123607181686011730,6024088652907,2536273326088173534833,1631569357423597734873714873232975,17872072353061137950,2513258711027461228646761008423927,1218784942620593832148905527664187603632025,16343706895775,16352347585067,40,37,14,0,10,14,1901139648846140112336,0,1432936499430960861386,850825894755,17200401183283100,0,133390834048979,62706253313808
18744582,93057485374097068,1631548122087812100129368889487781,30628716100409177,123686201339027410,6006216015204,2547073958537570253106,1629085423021242173482854704367989,21186639846242204095,2513660475133087989173063970597321,1218949721728144887550025393226478479032465,16349548868015,16358131127819,40,37,14,0,10,14,1901139648846140112336,0,1432936499430960861386,850825894755,17200401183283100,0,133390834048979,62706253313808
18746982,93136435717575887,1632932334052311519432232869438093,30628716100409177,123765151682419751,6004955224790,2550862112632306669692,1626403873289186033867769554304066,21096746933880372397,2513836282766047877467336776888781,1219018564475719285672413947201905315957349,16355330103395,16363911760535,40,37,14,0,10,14,1901139648846140112336,0,1432936499430960861386,850825894755,17200401183283100,0,133390834048979,62706253313808
18749382,93215672066427703,1626442438903425942106795130669708,30628716100409177,123844388031184776,6032776240166,2542350625355945525511,1636336538317920170442570237584117,24149484812283476945,2514482885904887593240162979374006,1219313858513733113627496826716740323269106,16361022807551,16369680228263,40,37,14,0,10,14,1901139648846140112336,0,1432936499430960861386,850825894755,17200401183283100,0,133390834048979,62706253313808
18751782,93295192227384688,1636307858155853807951776291551280,30628716100409177,123923908192054659,6000254468439,2559413955252783755723,1632291150824207241292847338294431,28971367836742579586,2514801511611637099197123582939225,1219440638366789581237463583434364315101358,16366878953663,16375461682319,40,37,14,0,10,14,1901139648846140112336,0,1432936499430960861386,850825894755,17200401183283100,0,133390834048979,62706253313808
18754182,93374632824181319,1632311151562464103500868415118067,30628716100409177,124003348788764275,6018801905963,2554799235973031473686,1634286804391799112344592807367768,15056332023566055123,2514972411428267664838263352622277,1219517733630942008828146665531645402456009,16372646102735,16381229507615,40,37,14,0,10,14,1901139648846140112336,0,1432936499430960861386,850825894755,17200401183283100,0,133390834048979,62706253313808
18756582,93167426106725800,1634523793035954464312364051900587,30931604194266303,124099030165061078,6015292142990,2560236298058267962048,1635870999478951716522402160685348,16366909657072302211,2515160893832404263331300319425399,1219601664984917236941841550004998157098730,16378406540099,16386991060787,40,41,14,0,10,15,1901139648846140112336,0,1432936499430960861386,929378166839,17200401183283100,0,133390834048979,77059308307819
18758982,93246687861326382,1635914356553551476176878724806502,30931604194266303,124178291919574842,6014017698136,2564051015154565385234,1630600682712130226745556393364925,17758121328404042110,2515365894841133595113452831794743,1219677214004456772160538386038015251581611,16384169945231,16392753340655,40,41,14,0,10,15,1901139648846140112336,0,1432936499430960861386,929378166839,17200401183283100,0,133390834048979,77059308307819
18761382,93326187199554661,1630638915005403697608802646560716,30931604194266303,124257791257716042,6037336892206,2557418769884637157055,1672113219228763700719924046256143,9908885007097946962,2516358969539113287152865459744863,1220208113365576426410926336185247231213886,16389878524319,16398515656931,40,41,14,0,10,15,1901139648846140112336,0,1432936499430960861386,929378166839,17200401183283100,0,133390834048979,77059308307819
18763782,93407118520144712,1671749701290907260447268016400394,30931604194266303,124338722578217445,5892705416149,2623602715658135389634,1681017739689982024141671783328338,9710537310770214851,2516721382419884372391292766344239,1220389274141814771262252060828518733352204,16395628545071,16404292502135,40,41,14,0,10,15,1901139648846140112336,0,1432936499430960861386,929378166839,17200401183283100,0,133390834048979,77059308307819
18766182,93487039345405578,1680946506367417999899143826760678,30931604194266303,124418643403390770,5864232122811,2639731596933720251792,1683038469457056168862403800588719,10428439129287157148,2517644516190913474570562408680765,1220813892761322136922666648874742755103600,16401402740351,16410084008543,40,41,14,0,10,15,1901139648846140112336,0,1432936499430960861386,929378166839,17200401183283100,0,133390834048979,77059308307819
18768582,93566878892862216,1682382063737796815685344347710606,30931604194266303,124498482950759957,5862988112276,2643681337948662952519,1679305325347809143886061941236275,10623371916023492791,2518095872665783082463813353834101,1221008479840608602017871710616988610230921,16407194146055,16415867151095,40,41,14,0,10,15,1901139648846140112336,0,1432936499430960861386,929378166839,17200401183283100,0,133390834048979,77059308307819
18770982,93646932568512878,1679346895040520453328300448276486,30931604194266303,124578536626322932,5877361356827,2640608743569442688132,1693023478305472805870273129315016,23934683056562136705,2518528545674343014294717696974916,1221233011543182079913911425968692300182453,16412974201679,16421653557479,40,41,14,0,10,15,1901139648846140112336,0,1432936499430960861386,929378166839,17200401183283100,0,133390834048979,77059308307819
18773382,93727434464274976,1692981493113854923992939999339909,30931604194266303,124659038521996853,5833794759756,2663768014676737008219,1688745759179547487387862378746477,19835223194888451705,2519111451633965643365891799453752,1221491025504353892049944974976991844123605,16418762386331,16427440222799,40,41,14,0,10,15,1901139648846140112336,0,1432936499430960861386,929378166839,17200401183283100,0,133390834048979,77059308307819
18775782,93807774028331910,1688775244475320079758449327426792,30931604194266303,124739378085965788,5852094144116,2658862291358825195617,1698933051529070103976592833425502,21607740806475424812,2519560893070756828253668602730227,1221719980233283144052391654856956861003723,16424556370091,16433223107315,40,41,14,0,10,15,1901139648846140112336,0,1432936499430960861386,929378166839,17200401183283100,0,133390834048979,77059308307819
18778182,93888417807314563,1698899515048112700869603443742351,30931604194266303,124820021864860108,5820980516945,2676531524712903850954,1681047504386645178362404893643557,9914120140781204669,2519969938173740253246813168304380,1221867468924910277468929952919289723604982,16430326193699,16439024539091,40,41,14,0,10,15,1901139648846140112336,0,1432936499430960861386,929378166839,17200401183283100,0,133390834048979,77059308307819
18780582,94994226321445238,1681394998757688358795998724053974,31466725989115256,126460952172042354,5958902505239,2683778163881118951950,1666507714456086577661678307231336,10177559727042518303,2520944298571882664710556316585364,1222270954118834498174114032274260683772580,16436119390415,16444813736747,42,41,15,0,10,15,2049892292818045606255,0,1432936499430960861386,929378166839,18756347429208181,0,133390834048979,77059308307819
18782982,95076106876583007,1666665397135124374326980566484776,31466725989115256,126542832727090436,6015458251878,2661989800959075304532,1661065467308313774476696055971840,17433038175750129966,2521211203243510029193591111305725,1222377248727009469338361521927571160521772,16441927703663,16450609793423,42,41,15,0,10,15,2049892292818045606255,0,1432936499430960861386,929378166839,18756347429208181,0,133390834048979,77059308307819
18785382,95157898312571312,1661106954709324427795023880591279,31466725989115256,126624624162989151,6039488470655,2654826732813932198195,1661171479930690402989330590897603,12356361099723827244,2521879854193728023266480461965734,1222670505968310720682727080854677043017202,16447704857447,16456397763647,42,41,15,0,10,15,2049892292818045606255,0,1432936499430960861386,929378166839,18756347429208181,0,133390834048979,77059308307819
18787782,95239678814724150,1662534541523395051728539609883602,31466725989115256,126706404665052412,6038199730396,2658824434429667688111,1646668910144567144641543444373936,9523978420863527439,2522254152606229237286191974568035,1222802142985025080043522337331884230672803,16453494363359,16462181859827,42,41,15,0,10,15,2049892292818045606255,0,1432936499430960861386,929378166839,18756347429208181,0,133390834048979,77059308307819
18790182,95321957413586767,1646846987140765476754430544168587,31466725989115256,126788683263824905,6099676825493,2635446215213964426072,1663209128994511488749601668223162,13516232305020918248,2522495315468577341099181888361279,1222943434410668956622177638167254879535909,16459289005991,16467953158787,42,41,15,0,10,15,2049892292818045606255,0,1432936499430960861386,929378166839,18756347429208181,0,133390834048979,77059308307819
18792582,95404489088301440,1663110872483977840447222370366932,31466725989115256,126871214938449178,6043958584981,2663205737371450835467,1676095927729591155738563982058312,11587051956059916142,2522868966518280211682391507537911,1223136836163638399047894583433291242010899,16465067860031,16473741559307,42,41,15,0,10,15,2049892292818045606255,0,1432936499430960861386,929378166839,18756347429208181,0,133390834048979,77059308307819
18794982,95487007812069218,1676006590227056762733508161074107,31466725989115256,126953733662126569,6001355305537,2685601779964874692242,1678561423895556347447521611484465,15845827685454148496,2523300207157680582627207098491874,1223335071054992322103221814112064508433082,16470840518735,16479540144275,42,41,15,0,10,15,2049892292818045606255,0,1432936499430960861386,929378166839,18756347429208181,0,133390834048979,77059308307819
18797382,95569248526478183,1677450095291176958446196206490101,31466725989115256,127035974376445453,6000075263823,2689656058662344687068,1672741023467921101621659084855747,12422243291282073028,2524893887956457821777862816530308,1224035186561257088297564345989021204846539,16476638442719,16485376605383,42,41,15,0,10,15,2049892292818045606255,0,1432936499430960861386,929378166839,18756347429208181,0,133390834048979,77059308307819
18799782,97008528123072196,1673022531922369639815254466848469,31931468758306449,128939996740145101,6106121598122,2722763130767058141083,1669605752771752924023073531524267,16779236502868263948,2525085246386711301443922367352734,1224113620522984665220595184400433266871469,16482570809063,16491174178607,43,41,16,0,10,15,2206337049395612469711,0,1432936499430960861386,929378166839,20573212653796693,0,133390834048979,77059308307819
18802182,97092387341068256,1669636045336873064940784913625096,31931468758306449,129023855958049306,6122485829538,2719019017727778121823,1677755299636975778301769914224892,15875818409992045961,2525392406475040738976420658998692,1224268565887933146559270572209660725251079,16488363887819,16496968275227,43,41,16,0,10,15,2206337049395612469711,0,1432936499430960861386,929378166839,20573212653796693,0,133390834048979,77059308307819
18804582,97176483297074836,1677717841585544231741631452451296,31931468758306449,129107951913963772,6096964306260,2733961100986374506857,1685037295522015557583071930229540,17208800855358696920,2525594912221575402242522894541023,1224375665573104017715421866911466615124115,16494163980179,16502772154727,43,41,16,0,10,15,2206337049395612469711,0,1432936499430960861386,929378166839,20573212653796693,0,133390834048979,77059308307819
18806982,96944200072291226,1685177781691006613952228792839988,32249921924048322,129194121854827650,6074025538083,2747950435372502339043,1679214262344757346298561745758404,16086579512141649065,2525854594618979665082691055489706,1224480613617312013825109588217268163969199,16499983482179,16508593350095,43,44,16,0,10,16,2206337049395612469711,0,1432936499430960861386,1014640969277,20573212653796693,0,133390834048979,77318715740988
18809382,97028143569999091,1679262219433737677084081281258887,32249921924048322,129278065352443568,6099383081891,2740083375135182474268,1690043122227821941638534775225425,18047296673514712542,2526251696457308815642351605352420,1224683048264186996567986284020015738788210,16505682709439,16514372273807,43,44,16,0,10,16,2206337049395612469711,0,1432936499430960861386,1014640969277,20573212653796693,0,133390834048979,77318715740988
18811782,97112370328276516,1689997565980645526686656245024576,32249921924048322,129362292110628735,6064586665017,2759397061080128604716,1699286551541713390688348333584143,23400962387077378767,2526613479955705536011147845518811,1224869564715909538948064287800446139839742,16511481254459,16520167494923,43,44,16,0,10,16,2206337049395612469711,0,1432936499430960861386,1014640969277,20573212653796693,0,133390834048979,77318715740988
18814182,97196654962088823,1699257931623026677323137663932298,32249921924048322,129446576744348722,6035466557699,2776324923788065385282,1704950212813130796828019784963522,18171297142510574920,2527104200459146855464550448221726,1225110506763871028167044705720175572251792,16517268529739,16525987698647,43,44,16,0,10,16,2206337049395612469711,0,1432936499430960861386,1014640969277,20573212653796693,0,133390834048979,77318715740988
18816582,97280819722066898,1700729357116133160184416548639111,32249921924048322,129530741504234608,6034165633438,2780535705161790821585,1683758233932201229109572659322050,15596531066961520808,2527477309314782286959771702019765,1225235097128336593595880200365488812058019,16523075513579,16531761598523,43,44,16,0,10,16,2206337049395612469711,0,1432936499430960861386,1014640969277,20573212653796693,0,133390834048979,77318715740988
18818982,97365474588388376,1683880481634169601377266214774066,32249921924048322,129615396370463359,6098526469066,2754788564334107904041,1671562774801566355017443111295730,13624800277291531274,2527833752302742931773267654403783,1225368259988100584394834241863385443544893,16528879723991,16537576943279,43,44,16,0,10,16,2206337049395612469711,0,1432936499430960861386,1014640969277,20573212653796693,0,133390834048979,77318715740988
18821382,97450147008886041,1671666590466517286739637056183152,32249921924048322,129700068790868279,6147097864417,2736593464979928446991,1702191043571680592218903930182426,18278602349167664233,2528124454752837404608288019308314,1225565736898846770585726717275279289297567,16534785521663,16543392109775,43,44,16,0,10,16,2206337049395612469711,0,1432936499430960861386,1014640969277,20573212653796693,0,133390834048979,77318715740988
18823782,97535639321018877,1702048542971053308652910422968637,32249921924048322,129785561102907472,6041350330183,2788166709459062893097,1694918196438395424899867331387256,20301012636592695104,2528522718958817834212561792297425,1225733863766577490134681635028174641950841,16540488114443,16549194774587,43,44,16,0,10,16,2206337049395612469711,0,1432936499430960861386,1014640969277,20573212653796693,0,133390834048979,77318715740988
18826182,97620415718250999,1694963432596860098134668829274884,32249921924048322,129870337500046734,6070566483827,2778374078812698312733,1683953337729882935154133022975815,14089841269384367972,2528797971940229690335922172566376,1225835472041624431604409010300695118831551,16546389669155,16555003555115,43,44,16,0,10,16,2206337049395612469711,0,1432936499430960861386,1014640969277,20573212653796693,0,133390834048979,77318715740988
18828582,97705383109602695,1684044801544296264926419980436379,32249921924048322,129955304891305362,6113922863618,2762282358825433114699,1677066473947426023203584791500172,13916092570408705549,2529557282580211118167833945474528,1226161190118108309811156272025788611793997,16552095125843,16560796464743,43,44,16,0,10,16,2206337049395612469711,0,1432936499430960861386,1014640969277,20573212653796693,0,133390834048979,77318715740988
18830982,97790420635963784,1677129244874989694718521712101123,32249921924048322,130040342417573306,6143150513863,2752739106410600026204,1693437003737374277118867682294429,22232361996888357471,2530136048297112751245053093812047,1226460061442123601228622727666108298419797,16557897352943,16566614371727,43,44,16,0,10,16,2206337049395612469711,0,1432936499430960861386,1014640969277,20573212653796693,0,133390834048979,77318715740988
18833382,97875929957356908,1693378746680459173026558554185355,32249921924048322,130125851738872768,6088202151517,2781237690431443534346,1684583526601892823994915709130109,13736654264124432201,2530431819837100469723594299281114,1226575179368132690744827816189107206353028,16563807674891,16572420067151,43,44,16,0,10,16,2206337049395612469711,0,1432936499430960861386,1014640969277,20573212653796693,0,133390834048979,77318715740988
18835782,97961247195978806,1684660849375681629387368883705447,32249921924048322,130211168977401214,6123720190171,2768733384270712922529,1674926680617896745461222164083236,13900989381629032825,2531159224885761385720723927762750,1226879536208269045592528730650280135150659,16569511620491,16578189998423,43,44,16,0,10,16,2206337049395612469711,0,1432936499430960861386,1014640969277,20573212653796693,0,133390834048979,77318715740988
18838182,98046739392476025,1675010121496484557900286935237796,32249921924048322,130296661173804790,6163046368532,2754679893327418259718,1666797152624727887833272112054738,15288132735734238580,2531628280328714185369309092780650,1227071677632880365732582260559070314650663,16575304621739,16583964939683,43,44,16,0,10,16,2206337049395612469711,0,1432936499430960861386,1014640969277,20573212653796693,0,133390834048979,77318715740988
18840582,98132324649717862,1666863252183994782052716056523020,32249921924048322,130382246430952881,6197236513356,2743082363847892001953,1647002929728097994177964813321811,9840749445409638471,2532472308478487263379324140727513,1227399384656101861071885820013342887929332,16581082688039,16589759870891,43,44,16,0,10,16,2206337049395612469711,0,1432936499430960861386,1014640969277,20573212653796693,0,133390834048979,77318715740988
18842982,98218338089772839,1647221278905192881033249450556840,32249921924048322,130468259870913644,6275271348410,2712546739202852840453,1642419752255021160785165055449890,13775730264070922648,2533098688598515079042115876381238,1227660003425803518543188945517101542040276,16586863535567,16595536872059,43,44,16,0,10,16,2206337049395612469711,0,1432936499430960861386,1014640969277,20573212653796693,0,133390834048979,77318715740988
18845382,98304155082555686,1642466868182441991235540390782525,32249921924048322,130554076863602492,6297575810521,2706496515251185006213,1651119054575683880687428221529007,22453966459165879649,2533368918689670199454703408344862,1227795152082603871188917592461890206922675,16592647634903,16601318065979,43,44,16,0,10,16,2206337049395612469711,0,1432936499430960861386,1014640969277,20573212653796693,0,133390834048979,77318715740988
18847782,98390190302693962,1651091022332970654826607500019189,32249921924048322,130640112083646530,6268810072275,2722500552490374308406,1654801137853503282010332966396760,18083512697412072513,2533624423180938187395208945120225,1227914832569888639800522022820487550648581,16598521608251,16607115251699,43,44,16,0,10,16,2206337049395612469711,0,1432936499430960861386,1014640969277,20573212653796693,0,133390834048979,77318715740988
18850182,98153522179196925,1654337922229848872101832637532227,32587210429916277,130740732465907234,6261325367601,2729955420328175773412,1653833399650083035460387295530952,18439404920251282427,2533774869895766918464553896006422,1227978391776977477638134006062621362819973,16604300404847,16612895072267,45,44,16,0,11,16,2206337049395612469711,0,1592671748500859436452,1014640969277,20573212653796693,0,141723178819409,77318715740988
18852582,98239189880776240,1655781816695237381254309633404343,32587210429916277,130826400167392714,6259964440427,2734128467284131249944,1647711037580648856844940664146960,17566675005062496598,2534134574184514421778231291183217,1228121648923990851992357904651605286846484,16610109025163,16618702588811,45,44,16,0,11,16,2206337049395612469711,0,1592671748500859436452,1014640969277,20573212653796693,0,141723178819409,77318715740988
18854982,98325200235291261,1647768404975711083225499271433717,32587210429916277,130912410521813524,6294543398596,2722685053287924842937,1655539494578660458348609503576099,20967260823811198855,2534450196496378869024407522603285,1228275531927760880662513058861505691167066,16615786035491,16624507470431,45,44,16,0,11,16,2206337049395612469711,0,1592671748500859436452,1014640969277,20573212653796693,0,141723178819409,77318715740988
18857382,99300655185593267,1655713277258336398218885816110452,33098584539854353,132399239580425018,6335486110018,2766884551093171938280,1654774910633419181447592097211161,22012506411695962527,2534664735270513442169539214101499,1228367492314202756371206363294473754615295,16621704730907,16630299115895,46,47,17,0,11,17,2355497476202497626061,0,1592671748500859436452,1101172567883,21965208151021753,0,141723178819409,80199558344906
18859782,99387409066582767,1657159788888491727139362867224075,33098584539854353,132485993461319493,6334103621870,2771116405930961309965,1664479516123316447687283094087201,16863013944946136595,2534995617468074838334931275726832,1228534340328734050609286635289982802657783,16627403413331,16636088306975,46,47,17,0,11,17,2355497476202497626061,0,1592671748500859436452,1101172567883,21965208151021753,0,141723178819409,80199558344906
18862182,99474497918156549,1664447888872469158872039010694979,33098584539854353,132573082312797882,6310514003301,2785133214936348362988,1660122151875245966652990484029294,22150158727653214262,2535145975354496122736065261537514,1228591018742187821941196418523604580664108,16633286324579,16641884214779,46,47,17,0,11,17,2355497476202497626061,0,1592671748500859436452,1101172567883,21965208151021753,0,141723178819409,80199558344906
18864582,99561599127133610,1660150794989806960802613199342630,33098584539854353,132660183521679538,6331004756283,2779767978303907091384,1658972936217772095616043486545129,24731346296414073840,2535403544063359890118713763472821,1228701286379187973441947994258358570947671,16639104495611,16647701018603,46,47,17,0,11,17,2355497476202497626061,0,1592671748500859436452,1101172567883,21965208151021753,0,141723178819409,80199558344906
18866982,99648650988982096,1661602350799678649878045599867377,33098584539854353,132747235383432672,6329624854717,2784024157262990270418,1661492980326589623126779949733856,16673550580465963468,2535641516901960504738158630150930,1228811500384649910517603652518579609715655,16644897681959,16653495245339,46,47,17,0,11,17,2355497476202497626061,0,1592671748500859436452,1101172567883,21965208151021753,0,141723178819409,80199558344906
18869382,99735808657337688,1663055670891747763494586248516416,33098584539854353,132834393051692796,6328245689177,2788288704970382078582,1675440684665911125513269902884304,13758557992483242106,2535992717417593965600176019549869,1228998490327703339502931497743130418107912,16650674591603,16659276195599,46,47,17,0,11,17,2355497476202497626061,0,1592671748500859436452,1101172567883,21965208151021753,0,141723178819409,80199558344906
18871782,99823479103548336,1675366882411789650471529745377178,33098584539854353,132922063497807415,6285889353008,2810783641308980073981,1686986517583754103271496295934686,14757577492480780887,2536370481758892860517286444429804,1229193590391659716508767880090492365395186,16656393359939,16665066247895,46,47,17,0,11,17,2355497476202497626061,0,1592671748500859436452,1101172567883,21965208151021753,0,141723178819409,80199558344906
18874182,99911230747177832,1686922886138755165218592499048590,33098584539854353,133009815141340793,6246950193515,2832039695513773110888,1681430939050683596511734314505827,11982163171210633130,2536648865169720552720129115064527,1229307033342104554263011882490735039994366,16662160882187,16670862236783,46,47,17,0,11,17,2355497476202497626061,0,1592671748500859436452,1101172567883,21965208151021753,0,141723178819409,80199558344906
18876582,99998881898478935,1681491818780991642295309876708348,33098584539854353,133097466292545888,6271257208558,2824782167970903873664,1660401076199538644789979465034155,17395720598697343682,2536950243309140204061030159257544,1229396328173736880715958019912785669400073,16668060163703,16676666256983,46,47,17,0,11,17,2355497476202497626061,0,1592671748500859436452,1101172567883,21965208151021753,0,141723178819409,80199558344906
18878982,100087003636057860,1660539487294439314560823130414832,33098584539854353,133185588030028289,6354591079429,2791430736798593283818,1634935026167424402474222059333288,12526901425769868877,2537833814174672207455916875936040,1229720740441319073706502948718792979671203,16673762603591,16682461364891,46,47,17,0,11,17,2355497476202497626061,0,1592671748500859436452,1101172567883,21965208151021753,0,141723178819409,80199558344906
